date,nav_per_unit,short_name
2019-07-11,9993.0,VIBF
2019-07-18,9983.0,VIBF
2019-07-25,10055.0,VIBF
2019-07-31,10006.0,VIBF
2019-08-08,10003.0,VIBF
2019-08-15,10060.0,VIBF
2019-08-22,10103.0,VIBF
2019-08-29,10034.0,VIBF
2019-08-31,10076.0,VIBF
2019-09-05,10070.0,VIBF
2019-09-12,10045.0,VIBF
2019-09-19,10132.0,VIBF
2019-09-26,10136.0,VIBF
2019-09-30,10157.0,VIBF
2019-10-03,10159.0,VIBF
2019-10-10,10169.0,VIBF
2019-10-17,10233.0,VIBF
2019-10-24,10194.0,VIBF
2019-10-30,10242.0,VIBF
2019-10-31,10228.0,VIBF
2019-11-07,10305.0,VIBF
2019-11-14,10286.0,VIBF
2019-11-21,10219.0,VIBF
2019-11-28,10125.0,VIBF
2019-12-05,10039.0,VIBF
2019-12-12,10026.75,VIBF
2019-12-19,9919.84,VIBF
2019-12-26,9991.56,VIBF
2020-01-02,9994.87,VIBF
2020-01-09,9906.43,VIBF
2020-01-16,10009.69,VIBF
2020-01-30,10132.43,VIBF
2020-02-06,9819.41,VIBF
2020-02-13,9940.44,VIBF
2020-02-20,10004.56,VIBF
2020-02-27,9843.13,VIBF
2020-03-05,9842.67,VIBF
2020-03-12,9400.7,VIBF
2020-03-19,9046.62,VIBF
2020-03-27,8849.2,VIBF
2020-04-09,8921.82,VIBF
2020-04-16,9087.61,VIBF
2020-04-23,9108.24,VIBF
2020-05-07,9157.11,VIBF
2020-05-14,9398.46,VIBF
2020-05-21,9411.12,VIBF
2020-05-28,9445.75,VIBF
2020-06-04,9590.29,VIBF
2020-06-11,9680.28,VIBF
2020-06-18,9485.23,VIBF
2020-06-25,9555.15,VIBF
2020-07-02,9479.96,VIBF
2020-07-09,9563.76,VIBF
2020-07-16,9621.59,VIBF
2020-07-23,9569.56,VIBF
2020-07-30,9305.88,VIBF
2020-08-06,9492.0,VIBF
2020-08-13,9539.96,VIBF
2020-08-20,9652.33,VIBF
2020-08-27,9823.52,VIBF
2020-09-03,9868.53,VIBF
2020-09-10,9847.78,VIBF
2020-09-17,9964.42,VIBF
2020-09-24,10053.64,VIBF
2020-10-01,10084.85,VIBF
2020-10-08,10182.47,VIBF
2020-10-15,10203.96,VIBF
2020-10-22,10247.02,VIBF
2020-10-29,10206.82,VIBF
2020-11-05,10366.16,VIBF
2020-11-05,10366.16,VIBF
2020-11-12,10473.08,VIBF
2020-11-12,10473.08,VIBF
2020-11-19,10661.03,VIBF
2020-11-24,10783.13,VIBF
2020-11-26,10783.13,VIBF
2020-12-03,10908.55,VIBF
2020-12-10,10980.48,VIBF
2020-12-17,11043.57,VIBF
2020-12-24,11129.87,VIBF
2020-12-31,11152.93,VIBF
2021-01-07,11469.59,VIBF
2021-01-14,11659.19,VIBF
2021-01-21,11377.99,VIBF
2021-01-28,11344.87,VIBF
2021-02-04,11575.26,VIBF
2021-02-18,12071.88,VIBF
2021-02-25,12055.0,VIBF
2021-03-04,12272.24,VIBF
2021-03-11,12219.75,VIBF
2021-03-18,12408.27,VIBF
2021-03-25,12250.94,VIBF
2021-04-01,12319.77,VIBF
2021-04-08,12521.41,VIBF
2021-04-15,12628.51,VIBF
2021-04-22,12717.24,VIBF
2021-04-29,12635.37,VIBF
2021-05-06,12923.21,VIBF
2021-05-13,13184.02,VIBF
2021-05-20,13385.92,VIBF
2021-05-27,13756.57,VIBF
2021-06-03,14024.97,VIBF
2021-06-10,13808.58,VIBF
2021-06-17,13989.35,VIBF
2021-06-24,14116.19,VIBF
2021-07-01,14252.68,VIBF
2021-07-08,14255.41,VIBF
2021-07-15,13827.52,VIBF
2021-07-22,13903.73,VIBF
2021-07-29,13950.02,VIBF
2021-08-05,14255.77,VIBF
2021-08-12,14405.58,VIBF
2021-08-19,14507.55,VIBF
2021-08-26,14244.62,VIBF
2021-09-07,14524.51,VIBF
2021-09-09,14479.78,VIBF
2021-09-14,14623.35,VIBF
2021-09-16,14658.86,VIBF
2021-09-21,14810.46,VIBF
2021-09-23,14921.23,VIBF
2021-09-28,14720.28,VIBF
2021-09-30,14819.86,VIBF
2021-10-05,14919.52,VIBF
2021-10-07,15025.66,VIBF
2021-10-12,15238.71,VIBF
2021-10-14,15311.71,VIBF
2021-10-19,15359.57,VIBF
2021-10-21,15310.39,VIBF
2021-10-26,15167.2,VIBF
2021-10-28,15378.62,VIBF
2021-11-02,15360.2,VIBF
2021-11-04,15351.94,VIBF
2021-11-09,15487.02,VIBF
2021-11-11,15449.73,VIBF
2021-11-16,15472.23,VIBF
2021-11-18,15493.54,VIBF
2021-11-23,15254.29,VIBF
2021-11-25,15501.98,VIBF
2021-11-30,15380.64,VIBF
2021-12-02,15426.52,VIBF
2021-12-07,14989.29,VIBF
2021-12-09,15184.96,VIBF
2021-12-14,15286.96,VIBF
2021-12-16,15271.3,VIBF
2021-12-21,15191.59,VIBF
2021-12-23,15136.25,VIBF
2021-12-28,15142.9,VIBF
2021-12-30,15147.57,VIBF
2022-01-04,15229.26,VIBF
2022-01-06,15296.31,VIBF
2022-01-11,15117.64,VIBF
2022-01-13,15161.76,VIBF
2022-01-18,14877.76,VIBF
2022-01-20,14902.45,VIBF
2022-01-25,14914.08,VIBF
2022-01-27,15177.6,VIBF
2022-02-08,15290.65,VIBF
2022-02-10,15422.04,VIBF
2022-02-15,15250.31,VIBF
2022-02-17,15319.81,VIBF
2022-02-22,15440.41,VIBF
2022-02-24,15556.26,VIBF
2022-03-01,15504.87,VIBF
2022-03-03,15419.95,VIBF
2022-03-08,15600.65,VIBF
2022-03-10,15538.3,VIBF
2022-03-15,15329.4,VIBF
2022-03-17,15440.0,VIBF
2022-03-22,15629.82,VIBF
2022-03-24,15766.28,VIBF
