date,nav_per_unit,short_name
2024-03-25,10000.0,LHCDF
2024-06-18,10005.41,LHCDF
2024-06-25,9878.83,LHCDF
2024-07-02,9838.97,LHCDF
2024-07-09,9921.66,LHCDF
2024-07-16,10030.51,LHCDF
2024-07-23,10145.13,LHCDF
2024-07-30,10064.55,LHCDF
2024-08-06,9649.54,LHCDF
2024-08-13,9983.2,LHCDF
2024-08-16,10122.41,LHCDF
2024-08-20,10345.95,LHCDF
2024-08-23,10467.55,LHCDF
2024-08-27,10394.41,LHCDF
2024-08-30,10395.15,LHCDF
2024-09-06,10340.82,LHCDF
2024-09-10,10368.04,LHCDF
2024-09-13,10363.28,LHCDF
2024-09-17,10360.9,LHCDF
2024-09-20,10553.31,LHCDF
2024-09-24,10524.16,LHCDF
2024-09-27,10702.08,LHCDF
2024-10-01,10676.39,LHCDF
2024-10-04,10588.33,LHCDF
2024-10-08,10506.81,LHCDF
2024-10-11,10631.97,LHCDF
2024-10-15,10758.86,LHCDF
2024-10-18,10704.17,LHCDF
2024-10-22,10584.74,LHCDF
2024-10-25,10508.35,LHCDF
2024-10-29,10574.74,LHCDF
2024-11-01,10641.5,LHCDF
2024-11-05,10520.69,LHCDF
2024-11-08,10698.42,LHCDF
2024-11-12,10634.82,LHCDF
2024-11-15,10480.05,LHCDF
2024-11-19,10335.5,LHCDF
2024-11-22,10382.95,LHCDF
2024-11-26,10498.61,LHCDF
2024-11-29,10662.98,LHCDF
2024-12-03,10839.67,LHCDF
2024-12-06,11026.78,LHCDF
2024-12-10,11112.54,LHCDF
2024-12-13,11026.67,LHCDF
2024-12-17,10995.81,LHCDF
2024-12-20,10941.44,LHCDF
2024-12-24,11078.24,LHCDF
2024-12-27,11092.9,LHCDF
2024-12-31,11048.17,LHCDF
2025-01-03,11050.38,LHCDF
2025-01-07,10901.11,LHCDF
2025-01-10,11092.63,LHCDF
2025-01-14,10976.86,LHCDF
2025-01-17,11087.26,LHCDF
2025-01-21,11160.22,LHCDF
2025-01-24,11074.14,LHCDF
2025-02-04,11127.87,LHCDF
2025-02-07,11283.91,LHCDF
2025-02-11,11215.42,LHCDF
2025-02-14,11234.42,LHCDF
2025-02-18,11262.14,LHCDF
2025-02-21,11380.55,LHCDF
2025-02-25,11393.63,LHCDF
2025-02-28,11424.54,LHCDF
2025-03-04,11336.06,LHCDF
2025-03-07,11338.54,LHCDF
2025-03-11,11341.56,LHCDF
2025-03-14,11282.59,LHCDF
2025-03-18,11383.69,LHCDF
2025-03-21,11208.39,LHCDF
2025-03-25,11033.92,LHCDF
2025-03-28,11048.87,LHCDF
2025-04-01,10958.74,LHCDF
2025-04-04,10252.34,LHCDF
2025-04-08,9966.38,LHCDF
2025-04-11,9668.28,LHCDF
2025-04-15,10124.4,LHCDF
2025-04-18,9934.18,LHCDF
2025-04-22,10038.04,LHCDF
2025-04-25,10114.07,LHCDF
2025-04-29,10183.07,LHCDF
2025-05-06,10313.36,LHCDF
2025-05-09,10462.13,LHCDF
2025-05-13,10528.02,LHCDF
2025-05-16,10748.3,LHCDF
2025-05-20,10640.44,LHCDF
2025-05-23,10666.48,LHCDF
2025-05-27,10852.56,LHCDF
2025-05-30,10880.35,LHCDF
2025-06-03,10776.53,LHCDF
2025-06-06,10855.1,LHCDF
2025-06-10,10686.16,LHCDF
2025-06-13,10812.52,LHCDF
2025-06-17,10994.87,LHCDF
2025-06-20,11014.91,LHCDF
2025-06-24,11082.61,LHCDF
2025-06-27,11124.28,LHCDF
2025-07-01,11192.38,LHCDF
2025-07-04,11268.72,LHCDF
2025-07-08,11430.61,LHCDF
2025-07-11,11657.87,LHCDF
2025-07-15,11740.12,LHCDF
