date,nav_per_unit,short_name
2021-12-09,9997.98,VLGF
2021-12-13,9995.3,VLGF
2021-12-14,9994.61,VLGF
2021-12-15,9993.92,VLGF
2021-12-16,9996.5,VLGF
2021-12-17,9971.92,VLGF
2021-12-20,9992.81,VLGF
2021-12-21,9943.91,VLGF
2021-12-22,9957.35,VLGF
2021-12-23,9940.72,VLGF
2021-12-24,9823.6,VLGF
2021-12-27,9917.72,VLGF
2021-12-28,9947.14,VLGF
2021-12-29,9961.94,VLGF
2021-12-30,9905.11,VLGF
2021-12-31,9920.72,VLGF
2022-01-02,9992.03,VLGF
2022-01-04,9990.09,VLGF
2022-01-05,10083.78,VLGF
2022-01-06,10066.65,VLGF
2022-01-07,10088.69,VLGF
2022-01-10,10057.65,VLGF
2022-01-11,9951.52,VLGF
2022-01-12,9847.18,VLGF
2022-01-13,9954.96,VLGF
2022-01-14,9931.1,VLGF
2022-01-14,9931.1,VLGF
2022-01-17,9889.43,VLGF
2022-01-18,9632.47,VLGF
2022-01-19,9621.13,VLGF
2022-01-20,9675.76,VLGF
2022-01-21,9740.48,VLGF
2022-01-24,9777.98,VLGF
2022-01-25,9615.83,VLGF
2022-01-26,9826.51,VLGF
2022-01-27,9883.96,VLGF
2022-01-28,9875.33,VLGF
2022-01-31,9972.38,VLGF
2022-02-02,9971.05,VLGF
2022-02-07,9968.38,VLGF
2022-02-08,10091.71,VLGF
2022-02-09,10192.87,VLGF
2022-02-10,10261.48,VLGF
2022-02-11,10262.5,VLGF
2022-02-14,10241.85,VLGF
2022-02-15,10072.33,VLGF
2022-02-16,10164.45,VLGF
2022-02-17,10186.19,VLGF
2022-02-18,10277.99,VLGF
2022-02-21,10219.85,VLGF
2022-02-22,10289.98,VLGF
2022-02-23,10349.68,VLGF
2022-02-24,10393.42,VLGF
2022-02-25,10251.05,VLGF
2022-02-28,10257.05,VLGF
2022-03-01,10204.45,VLGF
2022-03-02,10211.55,VLGF
2022-03-03,10104.56,VLGF
2022-03-04,10249.05,VLGF
2022-03-07,10277.76,VLGF
2022-03-08,10211.99,VLGF
2022-03-09,10097.38,VLGF
2022-03-10,10112.26,VLGF
2022-03-11,10132.08,VLGF
2022-03-14,10042.88,VLGF
2022-03-15,9924.06,VLGF
2022-03-16,9950.09,VLGF
2022-03-17,9984.59,VLGF
