date,nav_per_unit,short_name
2019-01-07,10000.0,DCAF
2019-01-14,9991.19,DCAF
2019-01-21,10031.6,DCAF
2019-01-28,10026.71,DCAF
2019-01-31,10024.82,DCAF
2019-02-11,10146.44,DCAF
2019-02-18,10480.91,DCAF
2019-02-25,10819.48,DCAF
2019-02-28,10513.82,DCAF
2019-03-04,10801.75,DCAF
2019-03-11,10676.76,DCAF
2019-03-18,10935.86,DCAF
2019-03-25,10446.26,DCAF
2019-03-29,10546.99,DCAF
2019-04-01,10628.43,DCAF
2019-04-08,10748.23,DCAF
2019-04-12,10576.43,DCAF
2019-04-22,10356.8,DCAF
2019-04-26,10509.38,DCAF
2019-05-06,10323.57,DCAF
2019-05-13,10370.69,DCAF
2019-05-20,10711.46,DCAF
2019-05-27,10582.33,DCAF
2019-05-31,10410.08,DCAF
2019-06-03,10249.77,DCAF
2019-06-10,10428.08,DCAF
2019-06-17,10252.71,DCAF
2019-06-24,10418.84,DCAF
2019-06-28,10280.2,DCAF
2019-07-01,10439.33,DCAF
2019-07-08,10420.02,DCAF
2019-07-15,10528.38,DCAF
2019-07-22,10632.76,DCAF
2019-07-29,10741.3,DCAF
2019-07-31,10679.88,DCAF
2019-08-05,10519.79,DCAF
2019-08-12,10604.96,DCAF
2019-08-19,10676.57,DCAF
2019-08-26,10687.35,DCAF
2019-08-30,10707.67,DCAF
2019-09-03,10658.92,DCAF
2019-09-09,10603.65,DCAF
2019-09-16,10846.86,DCAF
2019-09-23,10805.96,DCAF
2019-09-30,10933.76,DCAF
2019-10-07,10743.09,DCAF
2019-10-14,10858.6,DCAF
2019-10-21,10730.1,DCAF
2019-10-28,10892.01,DCAF
2019-10-31,10873.25,DCAF
2019-11-04,11121.66,DCAF
2019-11-11,11071.6,DCAF
2019-11-18,10866.46,DCAF
2019-11-25,10559.76,DCAF
2019-11-30,10473.81,DCAF
2019-12-02,10333.88,DCAF
2019-12-09,10418.87,DCAF
2019-12-16,10388.0,DCAF
2019-12-23,10370.52,DCAF
2019-12-30,10468.6,DCAF
2020-01-06,10356.97,DCAF
2020-01-13,10460.47,DCAF
2020-01-20,10692.26,DCAF
2020-02-03,10094.15,DCAF
2020-02-10,10152.71,DCAF
2020-02-17,10310.08,DCAF
2020-02-24,9887.2,DCAF
2020-03-02,9839.92,DCAF
2020-03-09,9254.26,DCAF
2020-03-16,8298.69,DCAF
2020-03-23,7629.74,DCAF
2020-03-30,7514.58,DCAF
2020-04-06,8228.12,DCAF
2020-04-13,8365.27,DCAF
2020-04-20,8702.77,DCAF
2020-04-27,8534.67,DCAF
2020-05-04,8434.6,DCAF
2020-05-11,9088.49,DCAF
2020-05-18,9254.38,DCAF
2020-05-25,9488.97,DCAF
2020-06-01,9700.34,DCAF
2020-06-08,9948.25,DCAF
2020-06-15,9257.54,DCAF
2020-06-22,9597.98,DCAF
2020-06-29,9169.09,DCAF
2020-07-06,9447.03,DCAF
2020-07-13,9535.6,DCAF
2020-07-20,9504.52,DCAF
2020-07-27,8633.51,DCAF
2020-08-03,8953.26,DCAF
2020-08-10,9245.38,DCAF
2020-08-17,9375.79,DCAF
2020-08-24,9669.78,DCAF
2020-08-31,9803.31,DCAF
2020-09-07,9786.57,DCAF
2020-09-14,9928.66,DCAF
2020-09-21,10099.71,DCAF
2020-09-28,10254.01,DCAF
2020-10-05,10340.35,DCAF
2020-10-12,10416.69,DCAF
2020-10-19,10716.71,DCAF
2020-10-26,10746.58,DCAF
2020-11-02,10529.24,DCAF
2020-11-09,10737.66,DCAF
2020-11-16,10772.63,DCAF
2020-11-23,11288.74,DCAF
2020-11-30,11379.88,DCAF
2020-12-07,11680.35,DCAF
2020-12-14,12066.47,DCAF
2020-12-21,12344.0,DCAF
2020-12-28,12471.54,DCAF
2021-01-04,12833.29,DCAF
2021-01-11,13574.44,DCAF
2021-01-18,13694.14,DCAF
2021-01-25,13450.01,DCAF
2021-02-01,11909.83,DCAF
2021-02-08,12505.19,DCAF
2021-02-22,13580.27,DCAF
2021-03-01,13690.92,DCAF
2021-03-08,13478.02,DCAF
2021-03-15,13645.76,DCAF
2021-03-22,13749.63,DCAF
2021-03-29,13437.27,DCAF
2021-04-05,14122.3,DCAF
2021-04-12,14287.13,DCAF
2021-04-19,14297.33,DCAF
2021-04-26,13781.18,DCAF
2021-05-03,14071.29,DCAF
2021-05-10,14362.5,DCAF
2021-05-17,14382.06,DCAF
2021-05-24,14888.78,DCAF
2021-05-31,15396.88,DCAF
2021-06-09,15704.45,DCAF
2021-06-16,15690.62,DCAF
2021-06-23,15844.08,DCAF
2021-06-30,16226.96,DCAF
