date,nav_per_unit,short_name
2017-01-04,11255.0,BVFED
2017-01-11,11388.0,BVFED
2017-01-18,11280.0,BVFED
2017-01-25,11445.0,BVFED
2017-02-01,11441.0,BVFED
2017-02-08,11596.0,BVFED
2017-02-15,11800.0,BVFED
2017-02-22,11844.0,BVFED
2017-03-01,11721.0,BVFED
2017-03-08,11920.0,BVFED
2017-03-15,11891.0,BVFED
2017-03-22,12057.0,BVFED
2017-03-29,12234.0,BVFED
2017-04-05,12250.0,BVFED
2017-04-12,12277.0,BVFED
2017-04-19,12091.0,BVFED
2017-04-26,12020.0,BVFED
2017-05-03,12194.0,BVFED
2017-05-10,12332.0,BVFED
2017-05-17,12446.0,BVFED
2017-05-24,12819.0,BVFED
2017-05-31,12658.0,BVFED
2017-06-07,13088.0,BVFED
2017-06-14,13206.0,BVFED
2017-06-21,13416.0,BVFED
2017-06-28,13392.0,BVFED
2017-07-05,13501.0,BVFED
2017-07-12,13349.0,BVFED
2017-07-19,13043.0,BVFED
2017-07-26,13194.0,BVFED
2017-08-02,13302.0,BVFED
2017-08-09,13068.0,BVFED
2017-08-16,13200.0,BVFED
2017-08-23,13074.0,BVFED
2017-08-30,13372.0,BVFED
2017-09-06,13466.0,BVFED
2017-09-13,13593.0,BVFED
2017-09-20,13698.0,BVFED
2017-09-27,13666.0,BVFED
2017-10-04,13805.0,BVFED
2017-10-11,13972.0,BVFED
2017-10-18,14097.0,BVFED
2017-10-25,14138.0,BVFED
2017-11-01,14338.0,BVFED
2017-11-08,14603.0,BVFED
2017-11-15,14938.0,BVFED
2017-11-22,15607.0,BVFED
2017-11-29,15956.0,BVFED
2017-12-06,15838.0,BVFED
2017-12-13,15518.0,BVFED
2017-12-20,16070.0,BVFED
2017-12-27,16142.0,BVFED
2017-12-31,16414.0,BVFED
2018-01-03,16839.0,BVFED
2018-01-10,17361.0,BVFED
2018-01-17,17332.0,BVFED
2018-01-24,18071.0,BVFED
2018-01-31,18144.0,BVFED
2018-02-07,17304.0,BVFED
2018-02-14,17658.0,BVFED
2018-02-21,17983.0,BVFED
2018-02-28,18467.0,BVFED
2018-03-07,18324.0,BVFED
2018-03-14,18695.0,BVFED
2018-03-21,19188.0,BVFED
2018-03-28,19213.0,BVFED
2018-04-04,19459.0,BVFED
2018-04-11,18971.0,BVFED
2018-04-18,17632.0,BVFED
2018-04-25,16752.0,BVFED
2018-05-02,16293.0,BVFED
2018-05-09,16623.0,BVFED
2018-05-16,16501.0,BVFED
2018-05-23,15525.0,BVFED
2018-05-30,14776.0,BVFED
2018-06-06,16289.0,BVFED
2018-06-13,16139.0,BVFED
2018-06-20,15438.0,BVFED
2018-06-27,15371.0,BVFED
2018-07-04,14493.0,BVFED
2018-07-11,14116.0,BVFED
2018-07-18,14937.0,BVFED
2018-07-25,14813.0,BVFED
2018-08-01,15217.0,BVFED
2018-08-08,15394.0,BVFED
2018-08-15,15371.0,BVFED
2018-08-22,15593.0,BVFED
2018-08-29,15704.0,BVFED
2018-09-05,15359.0,BVFED
2018-09-12,15668.0,BVFED
2018-09-19,15748.0,BVFED
2018-09-26,16050.0,BVFED
2018-10-03,16122.0,BVFED
2018-10-10,15766.0,BVFED
2018-10-17,15434.0,BVFED
2018-10-24,14679.0,BVFED
2018-10-31,14765.0,BVFED
2018-11-07,14694.0,BVFED
2018-11-14,14286.0,BVFED
2018-11-21,14691.0,BVFED
2018-11-28,14754.0,BVFED
2018-12-05,15130.0,BVFED
2018-12-12,15133.0,BVFED
2018-12-19,14452.0,BVFED
2018-12-26,14165.0,BVFED
2018-12-31,14222.0,BVFED
2019-01-02,14132.0,BVFED
2019-01-09,14156.0,BVFED
2019-01-16,14223.0,BVFED
2019-01-23,14152.0,BVFED
2019-01-30,14336.0,BVFED
2019-02-06,14224.0,BVFED
2019-02-13,14846.0,BVFED
2019-02-20,15017.0,BVFED
2019-02-27,15305.0,BVFED
2019-02-28,14935.0,BVFED
2019-03-06,15176.0,BVFED
2019-03-13,15372.0,BVFED
2019-03-20,14853.0,BVFED
2019-03-27,14853.0,BVFED
2019-03-31,14821.0,BVFED
2019-04-03,14827.0,BVFED
2019-04-10,14692.0,BVFED
2019-04-17,14528.0,BVFED
2019-04-24,14553.0,BVFED
2019-04-30,14561.0,BVFED
2019-05-01,14560.0,BVFED
2019-05-08,14252.0,BVFED
2019-05-15,14619.0,BVFED
2019-05-22,14718.0,BVFED
2019-05-29,14527.0,BVFED
