date,nav_per_unit,short_name
2023-11-16,10000.0,GFM-VIF
2024-04-04,9962.17,GFM-VIF
2024-04-05,9920.0,GFM-VIF
2024-04-08,9843.05,GFM-VIF
2024-04-09,9817.7,GFM-VIF
2024-04-10,9913.47,GFM-VIF
2024-04-11,9905.71,GFM-VIF
2024-04-12,9908.54,GFM-VIF
2024-04-15,10080.17,GFM-VIF
2024-04-16,9638.29,GFM-VIF
2024-04-17,9624.85,GFM-VIF
2024-04-19,9495.68,GFM-VIF
2024-04-22,9344.8,GFM-VIF
2024-04-23,9442.88,GFM-VIF
2024-04-24,9355.95,GFM-VIF
2024-04-25,9622.71,GFM-VIF
2024-04-26,9610.76,GFM-VIF
2024-05-01,9671.41,GFM-VIF
2024-05-02,9670.77,GFM-VIF
2024-05-03,9780.05,GFM-VIF
2024-05-06,9826.73,GFM-VIF
2024-05-07,9907.72,GFM-VIF
2024-05-08,9983.65,GFM-VIF
2024-05-09,10007.02,GFM-VIF
2024-05-10,9976.58,GFM-VIF
2024-05-13,9964.59,GFM-VIF
2024-05-14,9926.11,GFM-VIF
2024-05-15,9943.83,GFM-VIF
2024-05-16,10009.22,GFM-VIF
2024-05-17,10135.98,GFM-VIF
2024-05-20,10145.05,GFM-VIF
2024-05-21,10143.74,GFM-VIF
2024-05-22,10184.68,GFM-VIF
2024-05-23,10137.03,GFM-VIF
2024-05-24,10259.31,GFM-VIF
2024-05-27,10127.8,GFM-VIF
2024-05-28,10172.34,GFM-VIF
2024-05-29,10285.0,GFM-VIF
2024-05-30,10185.21,GFM-VIF
2024-05-31,10193.17,GFM-VIF
2024-06-03,10200.4,GFM-VIF
2024-06-04,10306.32,GFM-VIF
2024-06-05,10318.28,GFM-VIF
2024-06-06,10289.79,GFM-VIF
2024-06-07,10267.55,GFM-VIF
2024-06-10,10301.57,GFM-VIF
2024-06-11,10332.6,GFM-VIF
2024-06-12,10328.99,GFM-VIF
2024-06-13,10468.63,GFM-VIF
2024-06-14,10493.54,GFM-VIF
2024-06-17,10345.69,GFM-VIF
2024-06-18,10276.58,GFM-VIF
2024-06-19,10315.9,GFM-VIF
2024-06-20,10352.85,GFM-VIF
2024-06-21,10404.49,GFM-VIF
2024-06-24,10384.66,GFM-VIF
2024-06-25,10223.52,GFM-VIF
2024-06-26,10241.71,GFM-VIF
2024-06-27,10273.08,GFM-VIF
2024-06-28,10274.14,GFM-VIF
2024-07-01,10174.27,GFM-VIF
2024-07-02,10206.45,GFM-VIF
2024-07-03,10261.91,GFM-VIF
