date,nav_per_unit,short_name
2023-05-09,9996.94,VMEEF
2023-05-11,10000.0,VMEEF
2023-05-31,10085.36,VMEEF
2023-06-01,10041.77,VMEEF
2023-06-02,10084.79,VMEEF
2023-06-05,10244.83,VMEEF
2023-06-06,10283.36,VMEEF
2023-06-07,10404.76,VMEEF
2023-06-08,10373.16,VMEEF
2023-06-09,10240.63,VMEEF
2023-06-12,10312.09,VMEEF
2023-06-13,10373.1,VMEEF
2023-06-14,10427.26,VMEEF
2023-06-15,10397.72,VMEEF
2023-06-16,10385.69,VMEEF
2023-06-19,10403.84,VMEEF
2023-06-20,10369.39,VMEEF
2023-06-21,10411.32,VMEEF
2023-06-22,10460.92,VMEEF
2023-06-23,10518.79,VMEEF
2023-06-26,10547.89,VMEEF
2023-06-27,10570.99,VMEEF
2023-06-28,10596.28,VMEEF
2023-06-29,10629.84,VMEEF
2023-06-30,10484.89,VMEEF
2023-07-03,10467.43,VMEEF
2023-07-04,10483.51,VMEEF
2023-07-05,10570.07,VMEEF
2023-07-06,10593.22,VMEEF
2023-07-07,10509.61,VMEEF
2023-07-10,10626.07,VMEEF
2023-07-11,10748.15,VMEEF
2023-07-12,10801.39,VMEEF
2023-07-13,10813.51,VMEEF
2023-07-14,10912.85,VMEEF
2023-07-17,10951.42,VMEEF
2023-07-18,10970.89,VMEEF
2023-07-19,10964.38,VMEEF
2023-07-20,10959.48,VMEEF
2023-07-21,10945.04,VMEEF
2023-07-24,11078.63,VMEEF
2023-07-25,11108.87,VMEEF
2023-07-26,11174.37,VMEEF
2023-07-27,11209.1,VMEEF
2023-07-28,11192.92,VMEEF
2023-07-31,11283.51,VMEEF
2023-08-01,11354.2,VMEEF
2023-08-02,11264.31,VMEEF
2023-08-03,11293.1,VMEEF
2023-08-04,11206.05,VMEEF
2023-08-07,11294.32,VMEEF
2023-08-08,11428.7,VMEEF
2023-08-09,11387.58,VMEEF
2023-08-10,11341.57,VMEEF
2023-08-11,11185.0,VMEEF
2023-08-14,11236.42,VMEEF
2023-08-15,11275.91,VMEEF
2023-08-16,11283.11,VMEEF
2023-08-17,11368.37,VMEEF
2023-08-18,11322.32,VMEEF
2023-08-21,10939.74,VMEEF
2023-08-22,10989.31,VMEEF
2023-08-23,11003.3,VMEEF
2023-08-24,10904.35,VMEEF
2023-08-25,11078.93,VMEEF
2023-08-28,11045.14,VMEEF
2023-08-29,11209.84,VMEEF
2023-08-30,11223.03,VMEEF
2023-08-31,11343.99,VMEEF
2023-09-05,11443.7,VMEEF
2023-09-06,11608.25,VMEEF
2023-09-07,11684.38,VMEEF
2023-09-08,11691.65,VMEEF
2023-09-11,11640.61,VMEEF
2023-09-12,11464.6,VMEEF
2023-09-13,11630.13,VMEEF
2023-09-14,11573.28,VMEEF
2023-09-15,11504.69,VMEEF
2023-09-18,11558.33,VMEEF
2023-09-19,11455.2,VMEEF
2023-09-20,11452.15,VMEEF
2023-09-21,11558.57,VMEEF
2023-09-22,11456.1,VMEEF
2023-09-25,11324.43,VMEEF
2023-09-26,11028.07,VMEEF
2023-09-27,10894.83,VMEEF
2023-09-28,11012.58,VMEEF
2023-09-29,10970.32,VMEEF
2023-10-02,10981.18,VMEEF
2023-10-03,11000.7,VMEEF
2023-10-04,10697.32,VMEEF
2023-10-05,10798.35,VMEEF
2023-10-06,10705.47,VMEEF
2023-10-09,10842.08,VMEEF
2023-10-10,10956.22,VMEEF
2023-10-11,11054.24,VMEEF
2023-10-12,11110.91,VMEEF
2023-10-13,11160.32,VMEEF
2023-10-16,11231.03,VMEEF
2023-10-17,11199.46,VMEEF
2023-10-18,11061.75,VMEEF
2023-10-19,10907.33,VMEEF
2023-10-20,10799.72,VMEEF
2023-10-23,10833.45,VMEEF
2023-10-24,10706.14,VMEEF
2023-10-25,10831.1,VMEEF
2023-10-26,10774.74,VMEEF
2023-10-27,10293.41,VMEEF
2023-10-30,10359.63,VMEEF
2023-10-31,10119.92,VMEEF
2023-11-01,9990.69,VMEEF
2023-11-02,10064.83,VMEEF
2023-11-02,10064.83,VMEEF
2023-11-03,10408.73,VMEEF
2023-11-06,10450.11,VMEEF
2023-11-07,10582.61,VMEEF
2023-11-08,10510.91,VMEEF
2023-11-09,10849.89,VMEEF
2023-11-10,10933.27,VMEEF
2023-11-13,10867.59,VMEEF
2023-11-14,10869.41,VMEEF
2023-11-15,10958.34,VMEEF
2023-11-16,11018.98,VMEEF
2023-11-17,11097.74,VMEEF
2023-11-20,10952.82,VMEEF
2023-11-21,10936.81,VMEEF
2023-11-22,11055.59,VMEEF
2023-11-23,11125.05,VMEEF
2023-11-24,10937.95,VMEEF
2023-11-27,10954.32,VMEEF
2023-11-28,10841.75,VMEEF
2023-11-29,10920.39,VMEEF
2023-11-30,10959.22,VMEEF
2023-12-01,10940.16,VMEEF
2023-12-04,10955.0,VMEEF
2023-12-05,11099.67,VMEEF
2023-12-06,11092.3,VMEEF
2023-12-07,11182.54,VMEEF
2023-12-08,11146.35,VMEEF
2023-12-11,11153.79,VMEEF
2023-12-12,11136.83,VMEEF
2023-12-13,11193.78,VMEEF
2023-12-14,11066.96,VMEEF
2023-12-15,11073.7,VMEEF
2023-12-18,11037.02,VMEEF
2023-12-19,10927.27,VMEEF
2023-12-20,11010.08,VMEEF
2023-12-21,11033.22,VMEEF
2023-12-22,11045.36,VMEEF
2023-12-25,11088.02,VMEEF
2023-12-26,11200.25,VMEEF
2023-12-27,11217.88,VMEEF
2023-12-28,11213.89,VMEEF
2023-12-29,11250.56,VMEEF
2024-01-02,11319.32,VMEEF
2024-01-03,11309.69,VMEEF
2024-01-04,11438.64,VMEEF
2024-01-05,11533.83,VMEEF
2024-01-08,11620.46,VMEEF
2024-01-09,11720.67,VMEEF
2024-01-10,11725.09,VMEEF
2024-01-11,11702.64,VMEEF
2024-01-12,11750.58,VMEEF
2024-01-15,11670.12,VMEEF
2024-01-16,11674.33,VMEEF
2024-01-17,11789.96,VMEEF
2024-01-18,11758.28,VMEEF
2024-01-19,11842.0,VMEEF
2024-01-22,11947.22,VMEEF
2024-01-23,11938.35,VMEEF
2024-01-24,11914.0,VMEEF
2024-01-25,11855.36,VMEEF
2024-01-26,11852.18,VMEEF
2024-01-29,11934.61,VMEEF
2024-01-30,12026.2,VMEEF
2024-01-31,12068.78,VMEEF
2024-02-01,11970.12,VMEEF
2024-02-02,12110.12,VMEEF
2024-02-05,12159.16,VMEEF
2024-02-06,12387.37,VMEEF
2024-02-07,12470.72,VMEEF
2024-02-15,12514.82,VMEEF
2024-02-16,12498.21,VMEEF
2024-02-19,12518.94,VMEEF
2024-02-20,12546.97,VMEEF
2024-02-21,12564.4,VMEEF
2024-02-22,12634.58,VMEEF
2024-02-23,12636.95,VMEEF
2024-02-26,12498.53,VMEEF
2024-02-27,12643.7,VMEEF
2024-02-28,12734.94,VMEEF
2024-02-29,12840.66,VMEEF
2024-03-01,12816.95,VMEEF
2024-03-04,12862.35,VMEEF
2024-03-05,12839.28,VMEEF
2024-03-06,12866.03,VMEEF
2024-03-07,12766.48,VMEEF
2024-03-08,12807.72,VMEEF
2024-03-11,12613.06,VMEEF
2024-03-12,12563.42,VMEEF
2024-03-13,12625.83,VMEEF
2024-03-14,12944.02,VMEEF
2024-03-15,12865.75,VMEEF
2024-03-18,12864.11,VMEEF
2024-03-19,12684.82,VMEEF
2024-03-20,12654.41,VMEEF
2024-03-21,12907.89,VMEEF
2024-03-22,13131.36,VMEEF
2024-03-25,13155.8,VMEEF
2024-03-26,13009.91,VMEEF
2024-03-27,13151.66,VMEEF
2024-03-28,13201.94,VMEEF
2024-03-29,13311.68,VMEEF
2024-04-01,13290.13,VMEEF
2024-04-02,13237.95,VMEEF
2024-04-03,13239.16,VMEEF
2024-04-04,13073.73,VMEEF
2024-04-05,13057.89,VMEEF
2024-04-08,12951.51,VMEEF
2024-04-09,12891.87,VMEEF
2024-04-10,12983.09,VMEEF
2024-04-11,12967.21,VMEEF
2024-04-12,12954.76,VMEEF
2024-04-15,13204.9,VMEEF
2024-04-16,12689.48,VMEEF
2024-04-17,12717.42,VMEEF
2024-04-19,12544.88,VMEEF
2024-04-22,12329.3,VMEEF
2024-04-23,12415.42,VMEEF
2024-04-24,12474.75,VMEEF
2024-04-25,12726.77,VMEEF
2024-04-26,12877.9,VMEEF
2024-05-02,12899.91,VMEEF
2024-05-03,13149.16,VMEEF
2024-05-06,13376.19,VMEEF
2024-05-07,13563.87,VMEEF
2024-05-08,13703.74,VMEEF
2024-05-09,13700.91,VMEEF
2024-05-10,13822.36,VMEEF
2024-05-13,13858.78,VMEEF
2024-05-14,13747.49,VMEEF
2024-05-15,13786.29,VMEEF
2024-05-16,13940.23,VMEEF
2024-05-17,14198.87,VMEEF
2024-05-20,14197.09,VMEEF
2024-05-21,14137.49,VMEEF
2024-05-22,14143.28,VMEEF
2024-05-23,14110.74,VMEEF
2024-05-24,14221.08,VMEEF
2024-05-27,14074.92,VMEEF
2024-05-28,14057.67,VMEEF
2024-05-29,14221.16,VMEEF
2024-05-30,14136.76,VMEEF
2024-05-31,14093.48,VMEEF
2024-06-03,14108.49,VMEEF
2024-06-04,14574.65,VMEEF
2024-06-05,14829.05,VMEEF
2024-06-06,14934.55,VMEEF
2024-06-07,14937.68,VMEEF
2024-06-10,15035.42,VMEEF
2024-06-11,15054.25,VMEEF
2024-06-12,15002.23,VMEEF
2024-06-13,15228.09,VMEEF
2024-06-14,15256.84,VMEEF
2024-06-17,15071.9,VMEEF
2024-06-18,15073.34,VMEEF
2024-06-19,15046.95,VMEEF
2024-06-20,15091.53,VMEEF
2024-06-21,15133.86,VMEEF
2024-06-24,15142.25,VMEEF
2024-06-25,14882.07,VMEEF
2024-06-26,14861.14,VMEEF
2024-06-27,14870.13,VMEEF
2024-06-28,14888.17,VMEEF
2024-07-01,14744.93,VMEEF
2024-07-02,14737.99,VMEEF
2024-07-03,14851.03,VMEEF
2024-07-04,14917.53,VMEEF
2024-07-05,14936.62,VMEEF
2024-07-08,14986.62,VMEEF
2024-07-09,14974.34,VMEEF
2024-07-10,15065.96,VMEEF
2024-07-11,14977.3,VMEEF
2024-07-12,14982.14,VMEEF
2024-07-15,14942.68,VMEEF
2024-07-16,14940.63,VMEEF
2024-07-17,15005.1,VMEEF
2024-07-18,14876.62,VMEEF
2024-07-19,14893.6,VMEEF
2024-07-22,14740.77,VMEEF
2024-07-23,14666.76,VMEEF
2024-07-24,14395.81,VMEEF
2024-07-25,14425.46,VMEEF
2024-07-26,14396.02,VMEEF
2024-07-29,14570.67,VMEEF
2024-07-30,14690.33,VMEEF
2024-07-31,14619.39,VMEEF
2024-08-01,14740.83,VMEEF
2024-08-02,14464.2,VMEEF
2024-08-05,14576.15,VMEEF
2024-08-06,13934.96,VMEEF
2024-08-07,14205.56,VMEEF
2024-08-08,14168.12,VMEEF
2024-08-09,14083.7,VMEEF
2024-08-12,14351.88,VMEEF
2024-08-13,14525.31,VMEEF
2024-08-14,14506.17,VMEEF
2024-08-15,14492.81,VMEEF
2024-08-16,14402.79,VMEEF
2024-08-19,14733.8,VMEEF
2024-08-20,14879.01,VMEEF
2024-08-21,14944.51,VMEEF
2024-08-22,15057.39,VMEEF
2024-08-23,15031.08,VMEEF
2024-08-26,15070.51,VMEEF
2024-08-27,14937.01,VMEEF
2024-08-28,14915.06,VMEEF
2024-08-29,14910.68,VMEEF
2024-08-30,14945.25,VMEEF
2024-09-04,15038.42,VMEEF
2024-09-05,14952.22,VMEEF
2024-09-06,14789.54,VMEEF
2024-09-09,14928.22,VMEEF
2024-09-10,14798.19,VMEEF
2024-09-11,14657.16,VMEEF
2024-09-12,14662.69,VMEEF
2024-09-13,14742.65,VMEEF
2024-09-16,14723.15,VMEEF
2024-09-17,14591.39,VMEEF
2024-09-18,14783.17,VMEEF
2024-09-19,14931.72,VMEEF
2024-09-20,14973.47,VMEEF
2024-09-23,15039.41,VMEEF
2024-09-24,15036.86,VMEEF
2024-09-25,15128.26,VMEEF
2024-09-26,15197.84,VMEEF
2024-09-27,15166.44,VMEEF
2024-09-30,15143.94,VMEEF
2024-10-01,15094.05,VMEEF
2024-10-02,15136.15,VMEEF
2024-10-03,15111.67,VMEEF
2024-10-04,15016.74,VMEEF
2024-10-07,14911.89,VMEEF
2024-10-08,14903.95,VMEEF
2024-10-09,14868.55,VMEEF
2024-10-10,14944.45,VMEEF
2024-10-11,15085.87,VMEEF
2024-10-14,15061.8,VMEEF
2024-10-15,15012.39,VMEEF
2024-10-16,14965.66,VMEEF
2024-10-17,14955.39,VMEEF
2024-10-18,15020.12,VMEEF
2024-10-21,14993.23,VMEEF
2024-10-22,14864.65,VMEEF
2024-10-23,14751.41,VMEEF
2024-10-24,14784.48,VMEEF
2024-10-25,14701.37,VMEEF
2024-10-28,14670.71,VMEEF
2024-10-29,14720.68,VMEEF
2024-10-30,14848.48,VMEEF
2024-10-31,14829.57,VMEEF
2024-11-01,14873.02,VMEEF
2024-11-04,14737.04,VMEEF
2024-11-05,14657.2,VMEEF
2024-11-06,14665.69,VMEEF
2024-11-07,14811.32,VMEEF
2024-11-08,14850.11,VMEEF
2024-11-11,14840.34,VMEEF
2024-11-12,14853.14,VMEEF
2024-11-13,14771.11,VMEEF
2024-11-14,14815.52,VMEEF
2024-11-15,14713.42,VMEEF
2024-11-18,14540.62,VMEEF
2024-11-19,14452.96,VMEEF
2024-11-20,14239.26,VMEEF
2024-11-21,14362.49,VMEEF
2024-11-22,14531.57,VMEEF
2024-11-25,14508.61,VMEEF
2024-11-26,14591.5,VMEEF
2024-11-27,14652.84,VMEEF
2024-11-28,14711.41,VMEEF
2024-11-29,14748.56,VMEEF
2024-12-02,14940.22,VMEEF
2024-12-03,14963.78,VMEEF
2024-12-04,15004.31,VMEEF
2024-12-05,14923.95,VMEEF
2024-12-06,15214.84,VMEEF
