date,nav_per_unit,short_name
2021-10-01,10000.0,TBLF
2021-10-02,10100.0,TBLF
2021-11-29,10125.1,TBLF
2021-12-06,9704.73,TBLF
2021-12-13,9998.57,TBLF
2021-12-20,9973.25,TBLF
2021-12-27,10019.98,TBLF
2022-01-03,10163.23,TBLF
2022-01-10,9934.47,TBLF
2022-01-17,9877.55,TBLF
2022-01-24,9907.29,TBLF
2022-01-31,10230.33,TBLF
2022-02-07,10335.78,TBLF
2022-02-14,10276.62,TBLF
2022-02-21,10417.16,TBLF
2022-02-28,10570.02,TBLF
2022-03-07,10601.89,TBLF
2022-03-14,10292.28,TBLF
2022-03-21,10460.8,TBLF
2022-03-28,10466.09,TBLF
2022-04-04,10797.93,TBLF
2022-04-11,10747.39,TBLF
2022-04-18,10422.46,TBLF
2022-04-25,9743.64,TBLF
2022-05-04,10164.03,TBLF
2022-05-09,9248.29,TBLF
2022-05-16,8639.32,TBLF
2022-05-23,8892.76,TBLF
2022-05-30,9377.59,TBLF
2022-06-06,9277.5,TBLF
2022-06-13,8847.95,TBLF
2022-06-20,8560.52,TBLF
2022-06-28,8788.65,TBLF
2022-07-05,8815.66,TBLF
2022-07-12,8748.05,TBLF
2022-07-19,8787.79,TBLF
2022-07-26,8777.58,TBLF
2022-08-02,8923.14,TBLF
2022-08-09,8958.77,TBLF
2022-08-16,8957.44,TBLF
2022-08-23,8947.28,TBLF
2022-08-30,9040.91,TBLF
2022-09-06,9063.07,TBLF
2022-09-13,9076.4,TBLF
2022-09-20,8890.62,TBLF
2022-09-27,8772.77,TBLF
2022-10-04,8216.82,TBLF
2022-10-11,8041.48,TBLF
2022-10-18,8305.44,TBLF
2022-10-25,7415.53,TBLF
2022-11-01,7595.33,TBLF
2022-11-08,7185.03,TBLF
2022-11-15,6931.31,TBLF
2022-11-22,7088.45,TBLF
2022-11-29,7196.94,TBLF
2022-12-06,7402.94,TBLF
2022-12-13,7250.5,TBLF
2022-12-20,7307.22,TBLF
2022-12-27,7251.75,TBLF
2023-01-03,7276.72,TBLF
2023-01-10,7356.07,TBLF
2023-01-17,7430.88,TBLF
2023-01-24,7528.79,TBLF
2023-01-31,7505.89,TBLF
2023-02-07,7484.71,TBLF
2023-02-14,7392.27,TBLF
2023-02-21,7476.08,TBLF
2023-02-28,7397.3,TBLF
2023-03-07,7365.68,TBLF
2023-03-14,7370.37,TBLF
2023-03-21,7309.1,TBLF
2023-03-28,7337.71,TBLF
2023-04-04,7393.21,TBLF
2023-04-11,7424.35,TBLF
2023-04-18,7401.29,TBLF
2023-04-25,7366.2,TBLF
2023-05-02,7388.07,TBLF
2023-05-09,7387.15,TBLF
2023-05-16,7407.94,TBLF
2023-05-23,7437.55,TBLF
2023-05-30,7452.88,TBLF
2023-06-06,7525.54,TBLF
2023-06-13,7608.68,TBLF
2023-06-20,7583.07,TBLF
2023-06-27,7767.26,TBLF
2023-07-04,7704.48,TBLF
2023-07-11,7791.28,TBLF
2023-07-18,7890.88,TBLF
2023-07-25,8113.65,TBLF
2023-08-01,8194.42,TBLF
2023-08-08,8187.13,TBLF
2023-08-15,8058.62,TBLF
2023-08-22,7905.75,TBLF
2023-08-29,7937.9,TBLF
2023-09-05,8008.87,TBLF
2023-09-12,8067.95,TBLF
2023-09-19,8029.93,TBLF
2023-09-26,7940.62,TBLF
2023-10-03,7923.16,TBLF
2023-10-10,7954.2,TBLF
2023-10-17,7958.85,TBLF
2023-10-24,7714.71,TBLF
2023-10-31,7542.45,TBLF
2023-11-07,7681.67,TBLF
2023-11-14,7744.22,TBLF
2023-11-21,7774.63,TBLF
2023-11-28,7647.94,TBLF
2023-12-05,7780.55,TBLF
2023-12-12,7876.13,TBLF
2023-12-19,7689.51,TBLF
2023-12-26,7910.38,TBLF
2024-01-02,8017.06,TBLF
2024-01-09,8225.93,TBLF
2024-01-16,8201.98,TBLF
2024-01-23,8441.74,TBLF
2024-01-30,8397.36,TBLF
2024-02-06,8699.14,TBLF
2024-02-20,8832.14,TBLF
2024-02-27,8739.88,TBLF
2024-03-05,8962.1,TBLF
2024-03-12,8893.65,TBLF
2024-03-19,8990.18,TBLF
2024-03-26,9066.53,TBLF
2024-04-02,9145.42,TBLF
2024-04-09,9085.79,TBLF
2024-04-16,9044.98,TBLF
2024-04-23,9024.82,TBLF
2024-05-07,9136.87,TBLF
2024-05-14,9177.79,TBLF
2024-05-21,9207.35,TBLF
2024-05-28,9226.17,TBLF
2024-06-04,9236.05,TBLF
2024-06-11,9272.84,TBLF
2024-06-18,9262.2,TBLF
2024-06-25,9225.91,TBLF
2024-07-02,9228.13,TBLF
2024-07-09,9298.85,TBLF
2024-07-13,9224.16,TBLF
2024-07-16,9274.94,TBLF
2024-07-23,9239.59,TBLF
2024-07-30,9230.25,TBLF
2024-08-06,9167.44,TBLF
2024-08-20,9319.99,TBLF
2024-08-27,9299.73,TBLF
2024-09-04,9288.35,TBLF
2024-09-10,9289.67,TBLF
2024-09-17,9264.42,TBLF
2024-09-24,9306.31,TBLF
2024-10-01,9318.06,TBLF
2024-10-08,9251.74,TBLF
2024-10-15,9301.22,TBLF
2024-10-22,9298.45,TBLF
2024-10-29,9277.11,TBLF
2024-11-05,9278.61,TBLF
2024-11-12,9393.22,TBLF
2024-11-19,9360.48,TBLF
2024-11-26,9393.52,TBLF
2024-12-03,9463.08,TBLF
2024-12-10,9470.8,TBLF
2024-12-17,9483.85,TBLF
2024-12-24,9496.36,TBLF
2024-12-31,9469.64,TBLF
2025-01-07,9426.9,TBLF
2025-01-14,9405.66,TBLF
2025-01-21,9420.48,TBLF
2025-01-28,9440.16,TBLF
2025-02-04,9420.05,TBLF
2025-02-11,9430.94,TBLF
2025-02-18,9399.81,TBLF
2025-02-25,9443.69,TBLF
2025-03-04,9458.11,TBLF
2025-03-11,9464.35,TBLF
2025-03-18,9393.67,TBLF
2025-03-25,9301.28,TBLF
2025-04-01,9157.43,TBLF
2025-04-08,8550.37,TBLF
2025-04-15,8844.48,TBLF
2025-04-22,8674.12,TBLF
2025-04-29,8897.96,TBLF
2025-05-06,8939.03,TBLF
2025-05-13,9167.64,TBLF
2025-05-20,9292.5,TBLF
2025-05-27,9441.64,TBLF
2025-06-03,9387.51,TBLF
2025-06-10,9341.33,TBLF
2025-06-17,9685.47,TBLF
2025-06-24,9693.02,TBLF
2025-07-01,9822.08,TBLF
2025-07-08,10028.54,TBLF
2025-07-15,10433.96,TBLF
