date,nav_per_unit,short_name
2017-01-04,14412.31,SSISCA
2017-01-11,14527.86,SSISCA
2017-01-18,14240.04,SSISCA
2017-01-25,14547.21,SSISCA
2017-01-31,14541.96,SSISCA
2017-02-01,14541.06,SSISCA
2017-02-08,14845.43,SSISCA
2017-02-15,15055.73,SSISCA
2017-02-22,14862.28,SSISCA
2017-02-28,14740.81,SSISCA
2017-03-01,14757.08,SSISCA
2017-03-08,15000.05,SSISCA
2017-03-15,14980.59,SSISCA
2017-03-22,15103.62,SSISCA
2017-03-29,15371.97,SSISCA
2017-03-31,15565.07,SSISCA
2017-04-05,15577.58,SSISCA
2017-04-12,15555.02,SSISCA
2017-04-19,15297.63,SSISCA
2017-04-26,15170.07,SSISCA
2017-04-30,15379.82,SSISCA
2017-05-03,15474.55,SSISCA
2017-05-10,15726.55,SSISCA
2017-05-17,15890.01,SSISCA
2017-05-24,16318.28,SSISCA
2017-05-31,16517.97,SSISCA
2017-06-07,16946.34,SSISCA
2017-06-14,16870.0,SSISCA
2017-06-21,17451.13,SSISCA
2017-06-28,17417.66,SSISCA
2017-06-30,17500.46,SSISCA
2017-07-05,17556.75,SSISCA
2017-07-12,17433.57,SSISCA
2017-07-19,16921.49,SSISCA
2017-07-26,17117.66,SSISCA
2017-07-31,17292.58,SSISCA
2017-08-10,17091.74,SSISCA
2017-08-17,17410.94,SSISCA
2017-08-24,17217.47,SSISCA
2017-08-30,17514.23,SSISCA
2017-08-31,17579.39,SSISCA
2017-09-06,17604.19,SSISCA
2017-09-13,17680.87,SSISCA
2017-09-20,17763.26,SSISCA
2017-09-27,17727.4,SSISCA
2017-09-30,17810.51,SSISCA
2017-10-05,17843.04,SSISCA
2017-10-12,17951.3,SSISCA
2017-10-19,17917.62,SSISCA
2017-10-26,17623.87,SSISCA
2017-10-31,17525.55,SSISCA
2017-11-01,17392.17,SSISCA
2017-11-08,17697.07,SSISCA
2017-11-15,18087.02,SSISCA
2017-11-22,18392.91,SSISCA
2017-11-29,18779.97,SSISCA
2017-11-30,18963.66,SSISCA
2017-12-06,19077.49,SSISCA
2017-12-13,18436.85,SSISCA
2017-12-20,19288.14,SSISCA
2017-12-27,19551.75,SSISCA
2017-12-31,19818.75,SSISCA
2018-01-03,20191.49,SSISCA
2018-01-10,20897.45,SSISCA
2018-01-17,20737.88,SSISCA
2018-01-24,21760.64,SSISCA
2018-01-31,21885.35,SSISCA
2018-02-07,20703.68,SSISCA
2018-02-09,20412.59,SSISCA
2018-02-21,21416.22,SSISCA
2018-02-28,22198.66,SSISCA
2018-03-07,21851.65,SSISCA
2018-03-14,22040.55,SSISCA
2018-03-21,22419.05,SSISCA
2018-03-28,21870.09,SSISCA
2018-03-31,22091.93,SSISCA
2018-04-04,22184.49,SSISCA
2018-04-11,21823.82,SSISCA
2018-04-18,21289.72,SSISCA
2018-04-25,20093.61,SSISCA
2018-04-30,19706.88,SSISCA
2018-05-02,19465.11,SSISCA
2018-05-09,20102.75,SSISCA
2018-05-16,19964.08,SSISCA
2018-05-23,19189.88,SSISCA
2018-05-30,18438.57,SSISCA
2018-05-31,19003.24,SSISCA
2018-06-06,20392.44,SSISCA
2018-06-13,20175.04,SSISCA
2018-06-20,19101.99,SSISCA
2018-06-27,18899.76,SSISCA
2018-06-30,18334.83,SSISCA
2018-07-04,17263.81,SSISCA
2018-07-09,17022.78,SSISCA
2018-07-11,16517.1,SSISCA
2018-07-16,17042.02,SSISCA
2018-07-18,17737.97,SSISCA
2018-07-23,17672.75,SSISCA
2018-07-25,17337.44,SSISCA
2018-07-30,17982.74,SSISCA
2018-07-31,18070.24,SSISCA
2018-08-01,17974.78,SSISCA
2018-08-06,17853.72,SSISCA
2018-08-08,18003.42,SSISCA
2018-08-13,18418.9,SSISCA
2018-08-15,18187.43,SSISCA
2018-08-20,18296.68,SSISCA
2018-08-22,18508.18,SSISCA
2018-08-27,18726.37,SSISCA
2018-08-29,18784.68,SSISCA
2018-08-31,18827.97,SSISCA
2018-09-03,18826.06,SSISCA
2018-09-05,18390.81,SSISCA
2018-09-10,18566.73,SSISCA
2018-09-12,18768.02,SSISCA
2018-09-17,18826.48,SSISCA
2018-09-19,19061.09,SSISCA
2018-09-24,19487.97,SSISCA
2018-09-26,19498.3,SSISCA
2018-09-30,19637.89,SSISCA
2018-10-01,19543.35,SSISCA
2018-10-03,19443.14,SSISCA
2018-10-08,19476.46,SSISCA
2018-10-10,19422.19,SSISCA
2018-10-15,18699.53,SSISCA
2018-10-17,18972.52,SSISCA
2018-10-22,18583.49,SSISCA
2018-10-24,18013.37,SSISCA
2018-10-29,17538.71,SSISCA
2018-10-31,18048.39,SSISCA
2018-11-05,18166.37,SSISCA
2018-11-07,18010.23,SSISCA
2018-11-12,17773.38,SSISCA
2018-11-14,17560.58,SSISCA
2018-11-19,17777.75,SSISCA
2018-11-21,17950.9,SSISCA
2018-11-26,17696.87,SSISCA
2018-11-28,17809.83,SSISCA
2018-11-30,17703.32,SSISCA
2018-12-03,18158.17,SSISCA
2018-12-05,18139.68,SSISCA
2018-12-10,17953.06,SSISCA
2018-12-12,18054.19,SSISCA
2018-12-17,17659.38,SSISCA
2018-12-18,17659.38,SSISCA
2018-12-19,17324.83,SSISCA
