stock_code,industry,net_asset_percent,type_asset,update_at,fundId,short_name
FPT,Công nghệ và thông tin,9.4,STOCK,2025-07-15,52,NTPPF
MBB,Ngân hàng,8.9,STOCK,2025-07-15,52,NTPPF
HCM,Chứng khoán,6.6,STOCK,2025-07-15,52,NTPPF
CTD,Xây dựng,5.4,STOCK,2025-07-15,52,NTPPF
CTG,Ngân hàng,4.8,STOCK,2025-07-15,52,NTPPF
HPG,Vật liệu xây dựng,4.7,STOCK,2025-07-15,52,NTPPF
DGC,Sản xuất Nhựa - Hóa chất,4.4,STOCK,2025-07-15,52,NTPPF
ACB,Ngân hàng,4.4,STOCK,2025-07-15,52,NTPPF
