date,nav_per_unit,short_name
2018-01-03,19945.97,VCBF-TBF
2018-01-10,20266.79,VCBF-TBF
2018-01-17,20385.78,VCBF-TBF
2018-01-24,20338.79,VCBF-TBF
2018-01-31,20545.95,VCBF-TBF
2018-01-31,20367.89,VCBF-TBF
2018-02-07,19163.44,VCBF-TBF
2018-02-14,20072.89,VCBF-TBF
2018-02-21,20072.22,VCBF-TBF
2018-02-28,20461.16,VCBF-TBF
2018-02-28,20538.71,VCBF-TBF
2018-03-07,20771.88,VCBF-TBF
2018-03-14,21079.59,VCBF-TBF
2018-03-21,21133.94,VCBF-TBF
2018-03-28,21070.24,VCBF-TBF
2018-03-31,20951.79,VCBF-TBF
2018-04-04,20970.26,VCBF-TBF
2018-04-11,20993.5,VCBF-TBF
2018-04-18,20571.83,VCBF-TBF
2018-04-26,19685.92,VCBF-TBF
2018-04-30,19609.57,VCBF-TBF
2018-05-02,19609.58,VCBF-TBF
2018-05-09,19669.27,VCBF-TBF
2018-05-16,19758.04,VCBF-TBF
2018-05-23,19130.96,VCBF-TBF
2018-05-30,18893.88,VCBF-TBF
2018-05-31,18991.07,VCBF-TBF
2018-06-06,19491.62,VCBF-TBF
2018-06-13,19446.17,VCBF-TBF
2018-06-20,18856.37,VCBF-TBF
2018-06-27,19176.31,VCBF-TBF
2018-06-30,18864.28,VCBF-TBF
2018-07-04,18164.55,VCBF-TBF
2018-07-11,18207.32,VCBF-TBF
2018-07-18,18472.48,VCBF-TBF
2018-07-25,18719.05,VCBF-TBF
2018-07-31,18970.86,VCBF-TBF
2018-08-08,18775.47,VCBF-TBF
2018-08-15,19172.8,VCBF-TBF
2018-08-22,19189.65,VCBF-TBF
2018-08-29,19389.42,VCBF-TBF
2018-08-31,19513.92,VCBF-TBF
2018-09-05,19375.73,VCBF-TBF
2018-09-12,19504.98,VCBF-TBF
2018-09-19,19861.27,VCBF-TBF
2018-09-26,20174.7,VCBF-TBF
2018-09-30,20324.78,VCBF-TBF
2018-10-03,20366.24,VCBF-TBF
2018-10-10,20355.82,VCBF-TBF
2018-10-17,19774.88,VCBF-TBF
2018-10-24,19222.38,VCBF-TBF
2018-10-31,18723.35,VCBF-TBF
2018-10-31,19015.44,VCBF-TBF
2018-11-07,19150.98,VCBF-TBF
2018-11-14,18903.5,VCBF-TBF
2018-11-21,19119.15,VCBF-TBF
2018-11-28,19133.99,VCBF-TBF
2018-11-30,19203.18,VCBF-TBF
2018-12-05,19666.61,VCBF-TBF
2018-12-12,19600.74,VCBF-TBF
2018-12-19,19256.02,VCBF-TBF
2018-12-26,18752.35,VCBF-TBF
2018-12-31,18956.52,VCBF-TBF
2019-01-02,18956.63,VCBF-TBF
2019-01-09,18754.23,VCBF-TBF
2019-01-16,19039.09,VCBF-TBF
2019-01-23,19028.42,VCBF-TBF
2019-01-30,19155.36,VCBF-TBF
2019-01-31,19220.93,VCBF-TBF
2019-02-06,19223.96,VCBF-TBF
2019-02-11,19224.22,VCBF-TBF
2019-02-13,19485.58,VCBF-TBF
2019-02-20,19670.48,VCBF-TBF
2019-02-27,19877.86,VCBF-TBF
2019-02-28,19720.89,VCBF-TBF
2019-03-06,20002.42,VCBF-TBF
2019-03-13,20155.94,VCBF-TBF
2019-03-20,20109.0,VCBF-TBF
2019-03-27,19785.29,VCBF-TBF
2019-03-31,19870.64,VCBF-TBF
2019-04-03,19856.89,VCBF-TBF
2019-04-10,19888.46,VCBF-TBF
2019-04-17,19843.53,VCBF-TBF
2019-04-24,19558.88,VCBF-TBF
2019-04-30,19802.18,VCBF-TBF
2019-05-02,19802.29,VCBF-TBF
2019-05-08,19613.13,VCBF-TBF
2019-05-15,19783.37,VCBF-TBF
2019-05-22,19884.33,VCBF-TBF
2019-05-29,19892.98,VCBF-TBF
2019-05-31,19589.05,VCBF-TBF
2019-06-05,19354.59,VCBF-TBF
2019-06-12,19587.38,VCBF-TBF
2019-06-19,19265.19,VCBF-TBF
2019-06-26,19412.54,VCBF-TBF
2019-06-30,19454.11,VCBF-TBF
2019-07-03,19548.35,VCBF-TBF
2019-07-10,19660.09,VCBF-TBF
2019-07-17,19795.22,VCBF-TBF
2019-07-24,19971.42,VCBF-TBF
2019-07-31,19614.97,VCBF-TBF
2019-07-31,19760.23,VCBF-TBF
2019-08-07,19490.11,VCBF-TBF
2019-08-14,19887.28,VCBF-TBF
2019-08-21,20129.14,VCBF-TBF
2019-08-28,19933.69,VCBF-TBF
2019-08-31,19997.37,VCBF-TBF
2019-09-04,19935.67,VCBF-TBF
2019-09-11,19690.02,VCBF-TBF
2019-09-18,20140.93,VCBF-TBF
2019-09-25,20197.62,VCBF-TBF
2019-09-30,20303.25,VCBF-TBF
2019-10-02,20332.67,VCBF-TBF
2019-10-09,20158.01,VCBF-TBF
2019-10-16,20261.47,VCBF-TBF
2019-10-23,20136.34,VCBF-TBF
2019-10-30,20289.39,VCBF-TBF
2019-10-31,20243.88,VCBF-TBF
2019-11-06,20422.68,VCBF-TBF
2019-11-13,20441.92,VCBF-TBF
2019-11-20,20275.1,VCBF-TBF
2019-11-27,20004.44,VCBF-TBF
2019-11-30,19800.35,VCBF-TBF
2019-12-04,19597.37,VCBF-TBF
2019-12-11,19745.91,VCBF-TBF
2019-12-18,19692.05,VCBF-TBF
2019-12-25,19631.3,VCBF-TBF
2019-12-31,19717.74,VCBF-TBF
2020-01-02,19718.0,VCBF-TBF
2020-01-08,19772.7,VCBF-TBF
2020-01-15,19782.5,VCBF-TBF
2020-01-22,20051.61,VCBF-TBF
2020-01-30,20125.83,VCBF-TBF
2020-01-31,19316.81,VCBF-TBF
2020-02-05,19080.25,VCBF-TBF
2020-02-12,19302.4,VCBF-TBF
2020-02-19,19559.41,VCBF-TBF
2020-02-26,19217.92,VCBF-TBF
2020-02-29,19065.96,VCBF-TBF
2020-03-04,19234.88,VCBF-TBF
2020-03-11,18385.2,VCBF-TBF
2020-03-18,16986.8,VCBF-TBF
2020-03-25,16152.25,VCBF-TBF
2020-03-31,15912.72,VCBF-TBF
2020-04-08,16781.37,VCBF-TBF
2020-04-15,16967.83,VCBF-TBF
2020-04-22,17032.57,VCBF-TBF
2020-04-29,17241.11,VCBF-TBF
2020-04-30,17281.1,VCBF-TBF
2020-05-06,17218.86,VCBF-TBF
2020-05-13,17730.66,VCBF-TBF
2020-05-20,17828.01,VCBF-TBF
2020-05-27,18037.22,VCBF-TBF
2020-05-31,17916.74,VCBF-TBF
2020-06-03,18032.17,VCBF-TBF
2020-06-10,18338.95,VCBF-TBF
2020-06-17,17989.17,VCBF-TBF
2020-06-24,18145.45,VCBF-TBF
2020-07-01,17903.46,VCBF-TBF
2020-07-08,18174.87,VCBF-TBF
2020-07-15,18240.91,VCBF-TBF
2020-07-22,18256.24,VCBF-TBF
2020-07-29,17849.66,VCBF-TBF
2020-07-31,17731.44,VCBF-TBF
2020-08-05,18013.45,VCBF-TBF
2020-08-12,18181.94,VCBF-TBF
2020-08-19,18365.4,VCBF-TBF
2020-08-26,18695.94,VCBF-TBF
2020-08-31,18780.15,VCBF-TBF
2020-09-03,18853.27,VCBF-TBF
2020-09-09,18762.97,VCBF-TBF
2020-09-16,18947.23,VCBF-TBF
2020-09-23,19154.96,VCBF-TBF
2020-09-30,19199.57,VCBF-TBF
2020-09-30,19249.46,VCBF-TBF
2020-10-07,19419.82,VCBF-TBF
2020-10-14,19385.61,VCBF-TBF
2020-10-21,19549.39,VCBF-TBF
2020-10-28,19499.41,VCBF-TBF
2020-10-31,19365.86,VCBF-TBF
2020-11-04,19491.26,VCBF-TBF
2020-11-11,19698.01,VCBF-TBF
2020-11-18,19994.77,VCBF-TBF
2020-11-25,20269.66,VCBF-TBF
2020-11-30,20360.9,VCBF-TBF
2020-12-02,20423.18,VCBF-TBF
2020-12-09,20665.63,VCBF-TBF
2020-12-16,20844.36,VCBF-TBF
2020-12-23,21086.69,VCBF-TBF
2020-12-30,21270.1,VCBF-TBF
2020-12-31,21343.97,VCBF-TBF
2021-01-06,21743.76,VCBF-TBF
2021-01-13,22352.36,VCBF-TBF
2021-01-20,21567.52,VCBF-TBF
