stock_code,industry,net_asset_percent,type_asset,update_at,fundId,short_name
VCB,Ngân hàng,0.52,STOCK,2025-07-07,69,GFM-VIF
CTG,Ngân hàng,0.39,STOCK,2025-07-07,69,GFM-VIF
BID,Ngân hàng,0.33,STOCK,2025-07-07,69,GFM-VIF
TCB,Ngân hàng,0.31,STOCK,2025-07-07,69,GFM-VIF
MBB,Ngân hàng,0.24,STOCK,2025-07-07,69,GFM-VIF
ACB,Ngân hàng,0.23,STOCK,2025-07-07,69,GFM-VIF
