date,nav_per_unit,short_name
2023-01-06,10000.0,PBIF
2023-02-03,10000.0,PBIF
2023-05-31,9993.32,PBIF
2023-06-07,10042.97,PBIF
2023-06-14,10026.25,PBIF
2023-06-21,10008.15,PBIF
2023-06-28,10105.91,PBIF
2023-07-05,10154.64,PBIF
2023-07-12,10232.42,PBIF
2023-07-19,10329.94,PBIF
2023-07-26,10375.91,PBIF
2023-08-02,10368.82,PBIF
2023-08-09,10447.24,PBIF
2023-08-16,10415.26,PBIF
2023-08-23,10154.94,PBIF
2023-08-30,10305.13,PBIF
2023-09-06,10506.52,PBIF
2023-09-13,10642.16,PBIF
2023-09-20,10657.57,PBIF
2023-09-27,10490.25,PBIF
2023-10-04,10441.03,PBIF
2023-10-11,10642.57,PBIF
2023-10-18,10560.41,PBIF
2023-10-25,10503.46,PBIF
2023-11-01,10274.22,PBIF
2023-11-08,10328.29,PBIF
2023-11-15,10345.59,PBIF
2023-11-22,10357.52,PBIF
2023-11-29,10373.37,PBIF
2023-12-06,10370.03,PBIF
2023-12-13,10368.7,PBIF
2023-12-20,10392.28,PBIF
2023-12-27,10219.93,PBIF
2024-01-03,10428.58,PBIF
2024-01-10,10416.88,PBIF
2024-01-17,10436.2,PBIF
2024-01-24,10442.77,PBIF
2024-01-31,10503.7,PBIF
2024-02-07,10479.22,PBIF
2024-02-21,10505.89,PBIF
2024-02-28,10479.67,PBIF
2024-03-06,10600.77,PBIF
2024-03-13,10517.39,PBIF
2024-03-20,10574.22,PBIF
2024-03-27,10584.41,PBIF
2024-04-03,10647.53,PBIF
2024-04-10,10548.99,PBIF
2024-04-17,10484.87,PBIF
2024-04-24,11179.05,PBIF
2024-05-02,11519.0,PBIF
2024-05-08,11072.95,PBIF
2024-05-15,11180.34,PBIF
2024-05-22,11146.46,PBIF
2024-05-29,11267.29,PBIF
2024-06-05,10597.14,PBIF
2024-06-12,10660.06,PBIF
2024-06-19,10766.45,PBIF
2024-06-26,10640.93,PBIF
2024-07-03,10586.56,PBIF
2024-07-10,10735.36,PBIF
2024-07-17,10676.27,PBIF
2024-07-24,10366.69,PBIF
2024-07-31,10550.81,PBIF
2024-08-07,10351.11,PBIF
2024-08-14,10466.21,PBIF
2024-08-21,10664.1,PBIF
2024-08-28,10640.15,PBIF
2024-09-04,10631.62,PBIF
2024-09-11,10865.57,PBIF
2024-09-18,10503.05,PBIF
2024-09-25,10684.62,PBIF
2024-10-02,10972.03,PBIF
2024-10-09,10700.67,PBIF
2024-10-16,10751.9,PBIF
2024-10-23,10611.81,PBIF
2024-10-30,10621.38,PBIF
2024-11-06,10481.79,PBIF
2024-11-13,10544.24,PBIF
2024-11-20,10224.05,PBIF
2024-11-27,10426.55,PBIF
2024-12-04,10461.73,PBIF
2024-12-11,10560.88,PBIF
2024-12-18,10423.98,PBIF
2024-12-25,10458.65,PBIF
2025-01-02,10520.68,PBIF
2025-01-08,10850.9,PBIF
2025-01-15,10240.1,PBIF
2025-01-22,10336.33,PBIF
2025-02-05,10445.74,PBIF
2025-02-12,10737.63,PBIF
2025-02-19,10462.64,PBIF
2025-02-26,10607.75,PBIF
2025-03-05,10616.73,PBIF
2025-03-12,10646.92,PBIF
2025-03-19,10581.39,PBIF
2025-03-26,10509.41,PBIF
2025-04-02,10400.31,PBIF
2025-04-09,9053.27,PBIF
2025-04-16,9436.68,PBIF
2025-04-23,9350.89,PBIF
2025-05-05,9559.11,PBIF
2025-05-07,9682.41,PBIF
2025-05-14,11513.7,PBIF
2025-05-21,11524.82,PBIF
2025-05-28,9698.57,PBIF
2025-06-04,9768.58,PBIF
2025-06-11,11180.4,PBIF
2025-06-18,9835.99,PBIF
2025-06-25,9858.3,PBIF
2025-07-02,11240.98,PBIF
2025-07-09,9657.85,PBIF
