date,nav_per_unit,short_name
2017-01-02,10002.0,BVPF
2017-01-05,10000.0,BVPF
2017-01-09,10039.0,BVPF
2017-01-12,10009.0,BVPF
2017-01-16,10010.0,BVPF
2017-01-19,10011.0,BVPF
2017-01-23,10018.0,BVPF
2017-01-26,10030.0,BVPF
2017-01-30,10033.0,BVPF
2017-02-02,10040.0,BVPF
2017-02-06,10039.0,BVPF
2017-02-09,10052.0,BVPF
2017-02-13,10057.0,BVPF
2017-02-16,10047.0,BVPF
2017-02-20,10048.0,BVPF
2017-02-23,10047.0,BVPF
2017-02-27,10020.0,BVPF
2017-03-02,10035.0,BVPF
2017-03-06,10053.0,BVPF
2017-03-09,10064.0,BVPF
2017-03-13,10065.0,BVPF
2017-03-16,10083.0,BVPF
2017-03-20,10090.0,BVPF
2017-03-23,10081.0,BVPF
2017-03-27,10087.0,BVPF
2017-03-30,10096.0,BVPF
2017-04-03,10096.0,BVPF
2017-04-06,10092.0,BVPF
2017-04-10,10060.0,BVPF
2017-04-13,10063.0,BVPF
2017-04-17,10085.0,BVPF
2017-04-20,10097.0,BVPF
2017-04-24,10066.0,BVPF
2017-04-27,10069.0,BVPF
2017-05-01,10100.0,BVPF
2017-05-04,10103.0,BVPF
2017-05-08,10114.0,BVPF
2017-05-11,10138.0,BVPF
2017-05-15,10170.0,BVPF
2017-05-18,10176.0,BVPF
2017-05-22,10200.0,BVPF
2017-05-25,10190.0,BVPF
2017-05-29,10204.0,BVPF
2017-06-01,10187.0,BVPF
2017-06-05,10163.0,BVPF
2017-06-08,10199.0,BVPF
2017-06-12,10230.0,BVPF
2017-06-15,10213.0,BVPF
2017-06-19,10243.0,BVPF
2017-06-22,10274.0,BVPF
2017-06-26,10255.0,BVPF
2017-06-29,10281.0,BVPF
2017-07-03,10274.0,BVPF
2017-07-06,10241.0,BVPF
2017-07-10,10268.0,BVPF
2017-07-13,10293.0,BVPF
2017-07-17,10288.0,BVPF
2017-07-20,10295.0,BVPF
2017-07-24,10241.0,BVPF
